feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
5028,1000018957,15378,5,Very fresh and well-packaged.,Product Quality,Positive,2023-09-30
9945845,1000009056,41173,1,Product was damaged during delivery.,App Experience,Negative,2024-09-06
8989443,1000002692,11762,5,Very happy with the service!,Customer Service,Positive,2024-05-16
9829351,1000013530,33652,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-05-10
2545302,1000002959,24925,5,Highly recommended!,Delivery,Positive,2023-10-14
4048113,1000010964,92659,5,Customer service was very helpful.,Product Quality,Positive,2024-09-23
6527098,1000014954,46492,4,Highly recommended!,App Experience,Positive,2024-03-02
330848,1000008772,25624,5,Items were in perfect condition.,Customer Service,Positive,2024-08-19
1599236,1000013301,46336,3,Customer service was not helpful.,App Experience,Negative,2024-07-15
3731240,1000008035,18609,3,The product met my expectations.,Delivery,Neutral,2023-07-23
9717024,1000010632,10786,4,"Excellent quality, will buy again!",Product Quality,Positive,2024-03-01
9228480,1000019910,51067,4,Very fresh and well-packaged.,App Experience,Positive,2024-05-22
3178061,1000006497,34426,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-02-23
4690760,1000008744,96809,2,I had a bad experience.,Customer Service,Negative,2024-09-13
5655169,1000018896,52899,3,Customer service was not helpful.,App Experience,Negative,2024-10-16
453884,1000006940,69728,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-02-13
2565975,1000001631,39933,1,Product was damaged during delivery.,Delivery,Negative,2024-03-30
1321752,1000011674,49925,3,"It was okay, nothing special.",Customer Service,Neutral,2023-06-30
7853790,1000006129,20775,2,I had a bad experience.,App Experience,Negative,2024-07-15
9685412,1000006896,73928,5,Great prices and fast delivery!,Customer Service,Positive,2023-10-28
2861565,1000006564,43566,5,Highly recommended!,Delivery,Positive,2023-05-12
7935010,1000017139,72627,1,Very disappointed with the quality.,Customer Service,Negative,2023-08-05
5877818,1000013083,35184,4,The product met my expectations.,Delivery,Neutral,2024-01-02
2674712,1000008023,94033,2,Product was damaged during delivery.,App Experience,Negative,2023-05-01
8635734,1000013056,49630,1,Very disappointed with the quality.,App Experience,Negative,2024-08-30
580890,1000003154,94221,5,Good selection of products.,App Experience,Positive,2023-04-02
6807331,1000003017,89429,4,Very fresh and well-packaged.,Product Quality,Positive,2024-01-14
1500768,1000001236,73941,5,Very happy with the service!,Customer Service,Positive,2024-06-01
289613,1000012063,70903,5,Items were in perfect condition.,App Experience,Positive,2023-12-25
738205,1000010726,60645,3,Items were missing from my order.,App Experience,Negative,2023-11-01
7023379,1000005718,47887,1,Delivery was late and I was unhappy.,Delivery,Negative,2024-02-11
856341,1000019437,20711,3,Product was damaged during delivery.,Customer Service,Negative,2024-07-01
8408157,1000010762,70352,3,"Average experience, could improve.",Product Quality,Neutral,2024-02-16
5069961,1000014828,34209,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-04-26
8816076,1000015979,67211,5,"Overall good experience, thank you!",Delivery,Positive,2024-08-05
511301,1000019130,26050,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-08-17
7592648,1000000962,95200,2,Very disappointed with the quality.,Delivery,Negative,2023-05-08
455219,1000002716,64276,5,Highly recommended!,App Experience,Positive,2024-07-06
7609889,1000009769,81223,4,Good selection of products.,Customer Service,Positive,2024-02-19
5841416,1000007458,92141,4,"It was okay, nothing special.",App Experience,Neutral,2024-08-19
4412586,1000002210,21824,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-04
277641,1000016610,99122,4,"Average experience, could improve.",Product Quality,Neutral,2024-03-29
682817,1000009073,16788,4,"Average experience, could improve.",Product Quality,Neutral,2024-06-20
895557,1000006788,12981,2,Very disappointed with the quality.,Delivery,Negative,2023-03-31
7869635,1000014233,19689,4,"Excellent quality, will buy again!",App Experience,Positive,2023-11-26
5955416,1000014122,90934,5,"Excellent quality, will buy again!",Delivery,Positive,2023-11-16
7587526,1000011655,90960,4,Customer service was very helpful.,Customer Service,Positive,2024-08-16
4421683,1000000483,46583,4,Highly recommended!,App Experience,Positive,2024-10-05
9822668,1000005269,32482,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-08-07
4220793,1000014328,84592,4,"Average experience, could improve.",Customer Service,Neutral,2024-05-12
6523110,1000016700,75155,4,Good selection of products.,App Experience,Positive,2023-12-19
2680223,1000004940,67558,4,Customer service was very helpful.,App Experience,Positive,2024-08-10
6854268,1000018743,81808,3,"It was okay, nothing special.",Customer Service,Neutral,2023-07-18
2486259,1000000148,13441,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-12-14
1104081,1000013886,67759,3,I had a bad experience.,Delivery,Negative,2024-08-20
4792486,1000002700,98250,2,The packaging was poor.,Delivery,Negative,2023-07-07
2628222,1000007073,60168,4,Will definitely order again.,Product Quality,Positive,2024-08-06
8893890,1000005610,65021,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-09-14
9666020,1000012786,63553,5,Great prices and fast delivery!,Product Quality,Positive,2024-08-14
3428194,1000015889,25286,1,The order was incorrect.,App Experience,Negative,2023-11-01
7566701,1000001350,51039,4,Items were in perfect condition.,Product Quality,Positive,2024-08-20
2127842,1000015860,56479,3,Very disappointed with the quality.,App Experience,Negative,2023-11-17
7361857,1000016094,44025,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-06-28
7131756,1000019708,42135,4,Customer service was very helpful.,Customer Service,Positive,2024-01-25
3978480,1000015499,37933,1,Not worth the price I paid.,App Experience,Negative,2024-07-07
775093,1000000172,99838,1,Taste was not as expected.,Product Quality,Negative,2024-09-05
9060771,1000006787,16506,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-08-23
8948120,1000012462,38864,4,Will definitely order again.,Product Quality,Positive,2024-10-15
9289508,1000012555,95752,2,Items were missing from my order.,Product Quality,Negative,2023-06-29
8188900,1000017030,45655,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-04-04
5686881,1000018959,49189,3,I had a bad experience.,App Experience,Negative,2024-03-31
3842752,1000009637,56735,3,The product met my expectations.,Product Quality,Neutral,2024-01-01
9551379,1000014812,23869,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-04
3823659,1000006523,71440,4,The product met my expectations.,Product Quality,Neutral,2023-10-19
7258622,1000015987,32938,2,Items were missing from my order.,Product Quality,Negative,2024-11-03
569019,1000014872,55055,4,"Excellent quality, will buy again!",App Experience,Positive,2024-03-19
7101790,1000012150,75547,3,Taste was not as expected.,App Experience,Negative,2023-12-06
8868668,1000006087,89974,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-06-22
1504712,1000017919,82403,5,"Overall good experience, thank you!",Customer Service,Positive,2024-04-01
6592774,1000009253,76064,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-04-20
4354820,1000008149,27326,5,Great prices and fast delivery!,Customer Service,Positive,2024-04-22
1117265,1000005540,12735,2,The packaging was poor.,Product Quality,Negative,2024-04-27
1162461,1000013636,90353,5,Will definitely order again.,Product Quality,Positive,2023-08-19
4575939,1000018931,54119,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-11-30
7512447,1000017341,87917,4,Items were in perfect condition.,Product Quality,Positive,2024-06-10
8943085,1000019382,87275,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-17
4229076,1000009638,21656,5,Customer service was very helpful.,App Experience,Positive,2023-06-05
6371323,1000000104,45018,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-03-18
998183,1000000124,19869,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-07
5358574,1000005410,13211,3,The order was incorrect.,Delivery,Negative,2024-06-04
9843205,1000009241,95721,5,Will definitely order again.,Customer Service,Positive,2023-11-20
5635953,1000009376,42653,4,The product met my expectations.,App Experience,Neutral,2023-05-20
3366792,1000007362,32649,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-07-25
4954894,1000000291,66603,1,The order was incorrect.,Customer Service,Negative,2023-09-22
671223,1000003488,18932,2,Customer service was not helpful.,Delivery,Negative,2023-05-11
7445572,1000010803,59148,3,Very disappointed with the quality.,App Experience,Negative,2023-06-22
2097262,1000008513,25384,4,"Overall good experience, thank you!",Product Quality,Positive,2024-05-20
2683030,1000006104,83552,4,The product met my expectations.,Customer Service,Neutral,2024-08-25
2944984,1000017036,91157,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-04-20
8607255,1000008577,92501,4,Good selection of products.,Delivery,Positive,2023-12-17
597980,1000015748,97963,4,Great prices and fast delivery!,Customer Service,Positive,2023-06-01
2319343,1000011632,20269,2,Taste was not as expected.,Delivery,Negative,2024-05-20
7618966,1000011399,39522,3,"Average experience, could improve.",Customer Service,Neutral,2024-02-26
637720,1000013735,99820,1,Not worth the price I paid.,Customer Service,Negative,2024-07-07
2471792,1000012168,18445,1,Customer service was not helpful.,App Experience,Negative,2023-10-23
6340020,1000004188,55841,4,The product met my expectations.,Customer Service,Neutral,2023-11-24
5813945,1000017298,45294,3,The packaging was poor.,Product Quality,Negative,2024-09-07
7398851,1000019109,40085,3,Customer service was not helpful.,Product Quality,Negative,2024-05-30
6797094,1000013808,53327,2,Customer service was not helpful.,Product Quality,Negative,2023-12-31
6016974,1000018033,64778,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-04-15
9506434,1000004532,64703,3,Customer service was not helpful.,Delivery,Negative,2024-03-21
2618604,1000019939,28756,4,Will definitely order again.,App Experience,Positive,2023-08-21
6368426,1000008359,91400,3,The order was incorrect.,App Experience,Negative,2024-06-12
7057209,1000009898,99658,3,The product met my expectations.,App Experience,Neutral,2023-08-12
6030331,1000014723,70960,3,"Average experience, could improve.",Product Quality,Neutral,2024-05-24
3002904,1000010789,92177,3,"Average experience, could improve.",Delivery,Neutral,2024-10-12
5755357,1000004699,11295,4,The product met my expectations.,Product Quality,Neutral,2023-04-15
7932307,1000007080,99148,4,Highly recommended!,App Experience,Positive,2023-08-03
4287665,1000008541,80736,4,Great prices and fast delivery!,Delivery,Positive,2023-07-06
8541922,1000015584,55647,4,"Excellent quality, will buy again!",Delivery,Positive,2023-10-18
9786423,1000016846,48049,1,I had a bad experience.,Product Quality,Negative,2024-04-23
3312118,1000006735,18969,3,"Average experience, could improve.",Product Quality,Neutral,2023-03-26
3919034,1000011168,32403,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-09-19
9429214,1000000374,19828,5,Customer service was very helpful.,Product Quality,Positive,2023-04-07
2275542,1000011121,18880,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-11-17
892549,1000013261,11622,3,"It was okay, nothing special.",Customer Service,Neutral,2024-09-20
8890516,1000002691,32220,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-08-29
4913600,1000014196,29332,4,"Overall good experience, thank you!",Delivery,Positive,2024-02-07
5644836,1000007366,93121,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-02-21
3026456,1000016736,74779,4,Items were in perfect condition.,Delivery,Positive,2024-06-19
7213081,1000016730,47453,3,Not worth the price I paid.,Delivery,Negative,2023-08-20
1082563,1000015147,14917,5,Customer service was very helpful.,Delivery,Positive,2024-09-26
4295130,1000003364,24520,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-09-05
9721776,1000016373,58549,5,Great prices and fast delivery!,Product Quality,Positive,2023-08-28
9147798,1000000898,91618,5,Highly recommended!,App Experience,Positive,2024-03-05
7555725,1000019033,10573,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-09-23
4191143,1000010119,17897,4,Very happy with the service!,Product Quality,Positive,2024-02-26
5959980,1000012426,63689,3,"It was okay, nothing special.",Product Quality,Neutral,2024-08-07
1509068,1000019360,56086,5,Great prices and fast delivery!,Product Quality,Positive,2023-04-15
