date,channel,spend,impressions
2024-07-10,SMS,2731.42,28393
2024-07-10,Email,616.57,14962
2024-07-10,Facebook,5840.14,21752
2024-07-10,App Notification,135.38,3653
2024-07-10,Google Ads,5770.82,15836
2024-07-10,Instagram,4099.36,22060
2024-07-11,SMS,2950.53,32013
2024-07-11,Email,547.6,9378
2024-07-11,Facebook,6717.24,26532
2024-07-11,App Notification,294.12,7302
2024-07-11,Google Ads,4980.76,18295
2024-07-11,Instagram,5454.27,40140
2024-07-12,SMS,2283.42,27035
2024-07-12,Email,490.53,8037
2024-07-12,Facebook,6681.91,25245
2024-07-12,App Notification,322.01,8612
2024-07-12,Google Ads,7609.26,29605
2024-07-12,Instagram,3478.44,20898
2024-07-13,SMS,2669.04,27451
2024-07-13,Email,793.59,18956
2024-07-13,Facebook,3560.04,17910
2024-07-13,App Notification,194.64,4243
2024-07-13,Google Ads,7466.42,21409
2024-07-13,Instagram,4490.9,22848
2024-07-14,SMS,2404.19,19908
2024-07-14,Email,288.14,4842
2024-07-14,Facebook,6620.29,29942
2024-07-14,App Notification,359.44,8028
2024-07-14,Google Ads,5881.81,24727
2024-07-14,Instagram,4996.67,32551
2024-07-15,SMS,1280.86,10893
2024-07-15,Email,516.76,12845
2024-07-15,Facebook,6131.8,23071
2024-07-15,App Notification,310.11,8996
2024-07-15,Google Ads,7155.86,19698
2024-07-15,Instagram,3282.88,24525
2024-07-16,SMS,2416.53,21523
2024-07-16,Email,415.77,7651
2024-07-16,Facebook,5009.18,28313
2024-07-16,App Notification,207.82,5469
2024-07-16,Google Ads,4033.78,12300
2024-07-16,Instagram,4562.05,29265
2024-07-17,SMS,1197.91,11681
2024-07-17,Email,316.28,4948
2024-07-17,Facebook,5807.34,22864
2024-07-17,App Notification,316.2,6652
2024-07-17,Google Ads,8941.73,35392
2024-07-17,Instagram,4499.53,28366
2024-07-18,SMS,2499.52,23106
2024-07-18,Email,716.91,15513
2024-07-18,Facebook,6359.83,33707
2024-07-18,App Notification,143.72,4128
2024-07-18,Google Ads,4154.2,18452
2024-07-18,Instagram,4880.45,33510
2024-07-19,SMS,2536.43,22940
2024-07-19,Email,650.03,11603
2024-07-19,Facebook,6679.38,24050
2024-07-19,App Notification,291.2,7804
2024-07-19,Google Ads,6794.12,27055
2024-07-19,Instagram,2706.3,19199
2024-07-20,SMS,2858.52,30892
2024-07-20,Email,656.64,15791
2024-07-20,Facebook,6908.4,34881
2024-07-20,App Notification,220.53,5782
2024-07-20,Google Ads,6698.78,18474
2024-07-20,Instagram,4509.95,33367
2024-07-21,SMS,2188.03,21674
2024-07-21,Email,740.35,14488
2024-07-21,Facebook,6335.86,36472
2024-07-21,App Notification,240.0,5728
2024-07-21,Google Ads,8627.13,29194
2024-07-21,Instagram,2703.83,17230
2024-07-22,SMS,1145.08,12931
2024-07-22,Email,372.42,8666
2024-07-22,Facebook,4106.08,20945
2024-07-22,App Notification,132.39,2778
2024-07-22,Google Ads,4932.85,17556
2024-07-22,Instagram,3919.57,21550
2024-07-23,SMS,2612.14,22207
2024-07-23,Email,391.57,9012
2024-07-23,Facebook,6873.4,26459
2024-07-23,App Notification,298.21,7587
2024-07-23,Google Ads,6578.03,24345
2024-07-23,Instagram,5028.92,33634
2024-07-24,SMS,1180.86,9793
2024-07-24,Email,496.88,10410
2024-07-24,Facebook,6700.51,32799
2024-07-24,App Notification,259.13,5832
2024-07-24,Google Ads,7828.27,29422
2024-07-24,Instagram,5627.52,41271
2024-07-25,SMS,1064.73,12389
2024-07-25,Email,743.82,18297
2024-07-25,Facebook,4412.36,15875
2024-07-25,App Notification,128.79,3497
2024-07-25,Google Ads,6179.89,25112
2024-07-25,Instagram,2776.63,19889
2024-07-26,SMS,1175.53,12937
2024-07-26,Email,467.97,10517
2024-07-26,Facebook,5756.55,33460
2024-07-26,App Notification,203.54,4762
2024-07-26,Google Ads,6486.88,22466
2024-07-26,Instagram,3180.28,23364
2024-07-27,SMS,2276.12,27222
2024-07-27,Email,221.44,5259
2024-07-27,Facebook,6874.99,34603
2024-07-27,App Notification,324.41,8772
2024-07-27,Google Ads,7848.47,22240
2024-07-27,Instagram,3245.69,19905
2024-07-28,SMS,2715.47,21923
2024-07-28,Email,590.93,8946
2024-07-28,Facebook,3930.18,19902
2024-07-28,App Notification,246.86,5648
2024-07-28,Google Ads,6415.7,16457
2024-07-28,Instagram,4350.73,20819
2024-07-29,SMS,1231.81,13325
2024-07-29,Email,529.96,9232
2024-07-29,Facebook,3608.56,18969
2024-07-29,App Notification,118.0,2774
2024-07-29,Google Ads,6917.53,19420
2024-07-29,Instagram,4967.11,24397
2024-07-30,SMS,2448.44,24842
2024-07-30,Email,769.26,13384
2024-07-30,Facebook,5385.77,21864
2024-07-30,App Notification,353.52,9795
2024-07-30,Google Ads,4005.28,15053
2024-07-30,Instagram,4026.96,20609
2024-07-31,SMS,2468.79,20759
2024-07-31,Email,532.14,8016
2024-07-31,Facebook,6167.24,27826
2024-07-31,App Notification,263.74,7693
2024-07-31,Google Ads,5070.25,19509
2024-07-31,Instagram,4887.02,34139
2024-08-01,SMS,1717.58,19224
2024-08-01,Email,416.24,7640
2024-08-01,Facebook,5085.06,23322
2024-08-01,App Notification,348.79,10258
2024-08-01,Google Ads,5428.73,16994
2024-08-01,Instagram,2900.29,17537
2024-08-02,SMS,1034.13,11566
2024-08-02,Email,560.69,13130
2024-08-02,Facebook,6270.88,27824
2024-08-02,App Notification,227.45,5113
2024-08-02,Google Ads,8227.24,22008
2024-08-02,Instagram,2799.51,16741
2024-08-03,SMS,1265.1,10767
2024-08-03,Email,631.21,10729
2024-08-03,Facebook,4031.89,18743
2024-08-03,App Notification,336.15,8232
2024-08-03,Google Ads,8843.47,25276
2024-08-03,Instagram,3159.11,22616
2024-08-04,SMS,2860.24,29345
2024-08-04,Email,616.19,12081
2024-08-04,Facebook,3862.45,14424
2024-08-04,App Notification,237.6,6899
2024-08-04,Google Ads,4073.13,15303
2024-08-04,Instagram,4202.91,29497
2024-08-05,SMS,1198.7,11809
2024-08-05,Email,353.69,6503
2024-08-05,Facebook,3627.65,19135
2024-08-05,App Notification,110.71,2729
2024-08-05,Google Ads,7166.23,25315
2024-08-05,Instagram,5279.0,32872
2024-08-06,SMS,2636.12,22350
2024-08-06,Email,528.56,10576
2024-08-06,Facebook,3412.53,12186
2024-08-06,App Notification,168.08,3397
2024-08-06,Google Ads,8573.78,34530
2024-08-06,Instagram,5947.54,36167
2024-08-07,SMS,2581.91,23810
2024-08-07,Email,445.98,10594
2024-08-07,Facebook,6882.88,30083
2024-08-07,App Notification,110.52,2485
2024-08-07,Google Ads,7230.02,32014
2024-08-07,Instagram,3499.42,24174
2024-08-08,SMS,2701.93,31366
2024-08-08,Email,790.83,19591
2024-08-08,Facebook,5285.97,25676
2024-08-08,App Notification,279.17,6548
2024-08-08,Google Ads,6664.2,24342
2024-08-08,Instagram,2774.06,13376
2024-08-09,SMS,2563.27,24975
2024-08-09,Email,304.44,7296
2024-08-09,Facebook,5616.56,32524
2024-08-09,App Notification,281.34,8148
2024-08-09,Google Ads,4595.65,17364
2024-08-09,Instagram,5279.48,24997
2024-08-10,SMS,2580.57,24795
2024-08-10,Email,418.66,7228
2024-08-10,Facebook,3395.07,15119
2024-08-10,App Notification,272.22,5945
2024-08-10,Google Ads,7698.43,31302
2024-08-10,Instagram,5720.3,33623
2024-08-11,SMS,1981.49,18449
2024-08-11,Email,477.76,8585
2024-08-11,Facebook,6005.32,24915
2024-08-11,App Notification,187.07,5488
2024-08-11,Google Ads,8307.4,32098
2024-08-11,Instagram,5253.42,35866
2024-08-12,SMS,1111.36,11067
2024-08-12,Email,773.24,11716
2024-08-12,Facebook,6575.61,27934
2024-08-12,App Notification,206.14,5679
2024-08-12,Google Ads,8049.15,28624
2024-08-12,Instagram,4597.77,31671
2024-08-13,SMS,1410.52,12078
2024-08-13,Email,216.98,4960
2024-08-13,Facebook,6074.09,21357
2024-08-13,App Notification,219.0,6123
2024-08-13,Google Ads,4491.08,18121
2024-08-13,Instagram,4610.24,32513
2024-08-14,SMS,1900.54,21485
2024-08-14,Email,550.01,13141
2024-08-14,Facebook,5461.24,26291
2024-08-14,App Notification,386.92,9012
2024-08-14,Google Ads,5416.29,15211
2024-08-14,Instagram,5695.87,27211
2024-08-15,SMS,2505.3,26338
2024-08-15,Email,325.84,8128
2024-08-15,Facebook,6403.78,27284
2024-08-15,App Notification,328.97,9492
2024-08-15,Google Ads,8755.11,34170
2024-08-15,Instagram,5159.23,25303
2024-08-16,SMS,2382.41,21539
2024-08-16,Email,201.71,4697
2024-08-16,Facebook,3470.87,18645
2024-08-16,App Notification,281.66,7434
2024-08-16,Google Ads,6725.05,25614
2024-08-16,Instagram,5835.59,42582
2024-08-17,SMS,2500.9,23193
2024-08-17,Email,649.88,15787
2024-08-17,Facebook,4797.35,26261
2024-08-17,App Notification,350.58,7014
2024-08-17,Google Ads,5678.81,15022
2024-08-17,Instagram,3248.21,18809
2024-08-18,SMS,2387.2,24655
2024-08-18,Email,286.25,4926
2024-08-18,Facebook,6180.59,31885
2024-08-18,App Notification,260.82,5832
2024-08-18,Google Ads,5593.53,24313
2024-08-18,Instagram,4191.51,18980
2024-08-19,SMS,1141.95,11946
2024-08-19,Email,316.43,5471
2024-08-19,Facebook,3599.1,13443
2024-08-19,App Notification,232.55,6342
2024-08-19,Google Ads,6896.85,20746
2024-08-19,Instagram,4200.26,24797
2024-08-20,SMS,2296.76,22933
2024-08-20,Email,327.79,6121
2024-08-20,Facebook,4010.4,14078
2024-08-20,App Notification,153.91,3837
2024-08-20,Google Ads,7687.22,20590
2024-08-20,Instagram,4602.29,26998
2024-08-21,SMS,2770.24,27404
2024-08-21,Email,200.45,3670
2024-08-21,Facebook,4422.77,22471
2024-08-21,App Notification,185.3,4523
2024-08-21,Google Ads,4922.13,17333
2024-08-21,Instagram,3653.48,17699
2024-08-22,SMS,2652.02,21770
2024-08-22,Email,285.5,6266
2024-08-22,Facebook,4538.83,25264
2024-08-22,App Notification,217.45,4891
2024-08-22,Google Ads,8474.7,24049
2024-08-22,Instagram,3718.91,17911
2024-08-23,SMS,2313.4,20749
2024-08-23,Email,599.47,13214
2024-08-23,Facebook,4410.44,17198
2024-08-23,App Notification,260.11,7759
2024-08-23,Google Ads,5162.86,16399
2024-08-23,Instagram,4453.3,31306
2024-08-24,SMS,1934.93,22955
2024-08-24,Email,692.4,14736
2024-08-24,Facebook,3897.12,17895
2024-08-24,App Notification,189.15,4239
2024-08-24,Google Ads,8442.79,29996
2024-08-24,Instagram,5864.99,33462
2024-08-25,SMS,2006.76,22687
2024-08-25,Email,751.02,11813
2024-08-25,Facebook,5328.48,19132
2024-08-25,App Notification,274.79,6285
2024-08-25,Google Ads,5320.45,21784
2024-08-25,Instagram,5238.88,26248
2024-08-26,SMS,1984.98,23442
2024-08-26,Email,270.23,6270
2024-08-26,Facebook,5350.4,21273
2024-08-26,App Notification,204.09,5358
2024-08-26,Google Ads,6967.63,18707
2024-08-26,Instagram,2582.44,18002
2024-08-27,SMS,2408.61,20590
2024-08-27,Email,722.62,14630
2024-08-27,Facebook,6104.5,34103
2024-08-27,App Notification,205.31,4902
2024-08-27,Google Ads,8638.88,24114
2024-08-27,Instagram,5435.3,34982
2024-08-28,SMS,2532.89,24130
2024-08-28,Email,200.28,3682
2024-08-28,Facebook,5679.35,26271
2024-08-28,App Notification,117.04,3188
2024-08-28,Google Ads,5999.5,19774
2024-08-28,Instagram,5884.46,35682
2024-08-29,SMS,1153.45,11943
2024-08-29,Email,380.57,8936
2024-08-29,Facebook,3142.68,17335
2024-08-29,App Notification,204.82,5956
2024-08-29,Google Ads,7872.65,32891
2024-08-29,Instagram,5220.58,23990
2024-08-30,SMS,2782.88,25580
2024-08-30,Email,665.56,15986
2024-08-30,Facebook,4302.9,16413
2024-08-30,App Notification,383.03,9111
2024-08-30,Google Ads,6144.21,25921
2024-08-30,Instagram,5121.54,37578
2024-08-31,SMS,1970.69,17049
2024-08-31,Email,455.58,9804
2024-08-31,Facebook,5659.21,30542
2024-08-31,App Notification,223.44,6034
2024-08-31,Google Ads,8968.54,31515
2024-08-31,Instagram,3913.01,21165
2024-09-01,SMS,2501.95,25277
2024-09-01,Email,682.5,15715
2024-09-01,Facebook,3240.52,12679
2024-09-01,App Notification,163.44,4661
2024-09-01,Google Ads,8777.23,34219
2024-09-01,Instagram,4275.82,24473
2024-09-02,SMS,1855.6,17083
2024-09-02,Email,584.37,9143
2024-09-02,Facebook,5412.47,23757
2024-09-02,App Notification,371.7,8916
2024-09-02,Google Ads,5508.13,21286
2024-09-02,Instagram,5580.23,39032
2024-09-03,SMS,1814.81,16208
2024-09-03,Email,611.79,12781
2024-09-03,Facebook,3825.59,13507
2024-09-03,App Notification,276.94,7988
2024-09-03,Google Ads,6042.38,18334
2024-09-03,Instagram,4457.57,24948
2024-09-04,SMS,1762.85,19543
2024-09-04,Email,225.13,4928
2024-09-04,Facebook,5137.25,19379
2024-09-04,App Notification,368.69,8714
2024-09-04,Google Ads,4972.33,12533
2024-09-04,Instagram,5306.11,38858
2024-09-05,SMS,2153.86,19266
2024-09-05,Email,397.55,8625
2024-09-05,Facebook,4553.73,18856
2024-09-05,App Notification,390.08,8000
2024-09-05,Google Ads,8768.55,26114
2024-09-05,Instagram,2880.25,14695
2024-09-06,SMS,1924.85,18005
2024-09-06,Email,469.0,7403
2024-09-06,Facebook,5734.82,30260
2024-09-06,App Notification,395.36,9983
2024-09-06,Google Ads,5673.57,16753
2024-09-06,Instagram,2888.1,17852
2024-09-07,SMS,1339.74,15858
2024-09-07,Email,775.67,13918
2024-09-07,Facebook,6124.23,25752
2024-09-07,App Notification,371.78,10441
2024-09-07,Google Ads,6531.32,17755
2024-09-07,Instagram,3891.32,21308
2024-09-08,SMS,2051.68,20196
2024-09-08,Email,787.81,17978
2024-09-08,Facebook,4495.18,25481
2024-09-08,App Notification,230.73,6834
2024-09-08,Google Ads,4403.13,12648
2024-09-08,Instagram,3279.61,20212
2024-09-09,SMS,2197.94,22016
2024-09-09,Email,204.83,4322
2024-09-09,Facebook,4091.88,23799
2024-09-09,App Notification,349.48,9828
2024-09-09,Google Ads,4992.94,20573
2024-09-09,Instagram,3327.81,20448
2024-09-10,SMS,1336.42,13934
2024-09-10,Email,483.88,9592
2024-09-10,Facebook,5603.28,20185
2024-09-10,App Notification,256.85,6587
2024-09-10,Google Ads,6838.62,24404
2024-09-10,Instagram,2691.54,16006
2024-09-11,SMS,1619.03,15085
2024-09-11,Email,401.65,9095
2024-09-11,Facebook,5496.04,25112
2024-09-11,App Notification,134.21,3684
2024-09-11,Google Ads,7664.02,22876
2024-09-11,Instagram,4968.28,23147
2024-09-12,SMS,1761.09,16522
2024-09-12,Email,263.92,5668
2024-09-12,Facebook,5601.75,32439
2024-09-12,App Notification,276.52,7188
2024-09-12,Google Ads,7096.94,25951
2024-09-12,Instagram,4855.45,24289
2024-09-13,SMS,2552.16,21014
2024-09-13,Email,726.77,15295
2024-09-13,Facebook,6177.68,23891
2024-09-13,App Notification,185.88,3883
2024-09-13,Google Ads,4012.5,12556
2024-09-13,Instagram,5140.65,32231
2024-09-14,SMS,2382.4,25978
2024-09-14,Email,561.69,9704
2024-09-14,Facebook,3777.24,21246
2024-09-14,App Notification,115.42,2696
2024-09-14,Google Ads,6030.95,24886
2024-09-14,Instagram,3657.65,22411
2024-09-15,SMS,2819.15,24502
2024-09-15,Email,654.77,15329
2024-09-15,Facebook,5650.37,28383
2024-09-15,App Notification,335.24,8437
2024-09-15,Google Ads,6999.63,20787
2024-09-15,Instagram,5328.13,36127
2024-09-16,SMS,1265.39,13316
2024-09-16,Email,788.52,16786
2024-09-16,Facebook,4926.37,28712
2024-09-16,App Notification,345.42,10167
2024-09-16,Google Ads,7854.05,32725
2024-09-16,Instagram,4730.74,26766
2024-09-17,SMS,1922.45,22254
2024-09-17,Email,583.7,9563
2024-09-17,Facebook,4504.44,26673
2024-09-17,App Notification,237.61,6098
2024-09-17,Google Ads,7188.43,29837
2024-09-17,Instagram,4278.3,24087
2024-09-18,SMS,1374.28,12361
2024-09-18,Email,546.11,9033
2024-09-18,Facebook,6658.04,29220
2024-09-18,App Notification,270.75,6485
2024-09-18,Google Ads,4390.02,15834
2024-09-18,Instagram,5325.61,32276
2024-09-19,SMS,1408.75,15386
2024-09-19,Email,597.0,12981
2024-09-19,Facebook,3726.85,15098
2024-09-19,App Notification,140.6,2853
2024-09-19,Google Ads,5131.54,17318
2024-09-19,Instagram,4912.0,35859
2024-09-20,SMS,2197.3,21269
2024-09-20,Email,545.07,10798
2024-09-20,Facebook,3597.71,19510
2024-09-20,App Notification,370.73,9983
2024-09-20,Google Ads,8103.75,28015
2024-09-20,Instagram,4716.92,30773
2024-09-21,SMS,1251.37,13132
2024-09-21,Email,648.16,16159
2024-09-21,Facebook,4668.71,25078
2024-09-21,App Notification,255.21,5236
2024-09-21,Google Ads,6044.99,25045
2024-09-21,Instagram,3479.86,20085
2024-09-22,SMS,1046.15,10916
2024-09-22,Email,710.66,13297
2024-09-22,Facebook,6197.53,25705
2024-09-22,App Notification,371.71,11026
2024-09-22,Google Ads,6704.06,19606
2024-09-22,Instagram,3053.27,17198
2024-09-23,SMS,1935.02,16523
2024-09-23,Email,533.67,9482
2024-09-23,Facebook,5445.49,24500
2024-09-23,App Notification,144.06,3583
2024-09-23,Google Ads,8773.2,35438
2024-09-23,Instagram,5506.12,33522
2024-09-24,SMS,2708.24,29647
2024-09-24,Email,285.71,7009
2024-09-24,Facebook,3831.81,21179
2024-09-24,App Notification,292.77,7148
2024-09-24,Google Ads,8975.63,33442
2024-09-24,Instagram,5807.16,35670
2024-09-25,SMS,2331.61,19000
2024-09-25,Email,482.02,8240
2024-09-25,Facebook,6696.77,23875
2024-09-25,App Notification,232.89,5391
2024-09-25,Google Ads,5521.71,23352
2024-09-25,Instagram,5417.56,37609
2024-09-26,SMS,1292.15,13235
2024-09-26,Email,661.8,15887
2024-09-26,Facebook,5246.3,22414
2024-09-26,App Notification,328.02,7203
2024-09-26,Google Ads,7695.18,19889
2024-09-26,Instagram,5154.41,25588
2024-09-27,SMS,1595.48,15959
2024-09-27,Email,701.93,11966
2024-09-27,Facebook,4657.93,18772
2024-09-27,App Notification,153.19,3575
2024-09-27,Google Ads,7422.76,19077
2024-09-27,Instagram,5437.37,27920
2024-09-28,SMS,1489.43,16195
2024-09-28,Email,313.83,5301
2024-09-28,Facebook,4749.81,25979
2024-09-28,App Notification,304.22,7531
2024-09-28,Google Ads,4715.51,12318
2024-09-28,Instagram,5210.89,33658
2024-09-29,SMS,2263.82,21177
2024-09-29,Email,658.37,16453
2024-09-29,Facebook,6801.26,39184
2024-09-29,App Notification,236.04,6085
2024-09-29,Google Ads,6004.15,22377
2024-09-29,Instagram,5428.33,33093
2024-09-30,SMS,1631.27,15978
2024-09-30,Email,413.54,6868
2024-09-30,Facebook,3778.53,17347
2024-09-30,App Notification,195.35,5505
2024-09-30,Google Ads,7761.2,28026
2024-09-30,Instagram,3987.84,28624
2024-10-01,SMS,2807.75,30971
2024-10-01,Email,333.86,7260
2024-10-01,Facebook,3697.44,16797
2024-10-01,App Notification,334.33,9061
2024-10-01,Google Ads,4634.84,16232
2024-10-01,Instagram,3594.6,21552
2024-10-02,SMS,2177.13,23976
2024-10-02,Email,649.49,10584
2024-10-02,Facebook,3136.93,14775
2024-10-02,App Notification,334.25,9032
2024-10-02,Google Ads,7651.92,25841
2024-10-02,Instagram,3121.37,14082
2024-10-03,SMS,2999.88,26683
2024-10-03,Email,700.84,13209
2024-10-03,Facebook,4793.26,23719
2024-10-03,App Notification,385.33,8567
2024-10-03,Google Ads,4706.9,13601
2024-10-03,Instagram,2706.36,18700
2024-10-04,SMS,2722.59,22810
2024-10-04,Email,679.41,14879
2024-10-04,Facebook,3843.93,15607
2024-10-04,App Notification,205.55,4680
2024-10-04,Google Ads,6621.56,24837
2024-10-04,Instagram,5927.13,36653
2024-10-05,SMS,1241.12,11229
2024-10-05,Email,248.11,4921
2024-10-05,Facebook,5490.98,24552
2024-10-05,App Notification,264.03,6395
2024-10-05,Google Ads,8515.16,27980
2024-10-05,Instagram,5761.43,30048
2024-10-06,SMS,1393.79,12050
2024-10-06,Email,761.1,14035
2024-10-06,Facebook,3567.86,18044
2024-10-06,App Notification,372.22,9672
2024-10-06,Google Ads,6259.63,19102
2024-10-06,Instagram,3188.94,21675
2024-10-07,SMS,2597.71,23578
2024-10-07,Email,548.79,11524
2024-10-07,Facebook,3098.13,17248
2024-10-07,App Notification,276.45,5549
2024-10-07,Google Ads,8974.11,34988
2024-10-07,Instagram,4104.38,26111
2024-10-08,SMS,2905.19,33649
2024-10-08,Email,487.04,9972
2024-10-08,Facebook,5600.24,32615
2024-10-08,App Notification,336.28,7247
2024-10-08,Google Ads,6472.99,27672
2024-10-08,Instagram,4353.75,31214
2024-10-09,SMS,1528.98,13210
2024-10-09,Email,722.0,14575
2024-10-09,Facebook,5168.14,21892
2024-10-09,App Notification,330.27,8205
2024-10-09,Google Ads,6411.85,24938
2024-10-09,Instagram,5081.44,31525
2024-10-10,SMS,2026.34,17305
2024-10-10,Email,317.2,5554
2024-10-10,Facebook,3646.99,18416
2024-10-10,App Notification,194.4,4410
2024-10-10,Google Ads,4074.99,12355
2024-10-10,Instagram,22213.45,28502
2024-10-11,SMS,1708.19,14220
2024-10-11,Email,682.85,14676
2024-10-11,Facebook,6969.46,33791
2024-10-11,App Notification,387.92,10758
2024-10-11,Google Ads,7606.8,28353
2024-10-11,Instagram,20679.36,36956
2024-10-12,SMS,2531.2,22008
2024-10-12,Email,298.25,6470
2024-10-12,Facebook,5793.6,33103
2024-10-12,App Notification,391.98,11630
2024-10-12,Google Ads,5645.59,14551
2024-10-12,Instagram,21170.15,36283
2024-10-13,SMS,2738.57,22027
2024-10-13,Email,253.97,5728
2024-10-13,Facebook,5766.16,21953
2024-10-13,App Notification,128.53,3507
2024-10-13,Google Ads,7729.81,33629
2024-10-13,Instagram,21839.51,38631
2024-10-14,SMS,1303.81,13975
2024-10-14,Email,297.64,5864
2024-10-14,Facebook,6357.33,22776
2024-10-14,App Notification,392.25,9523
2024-10-14,Google Ads,4389.27,16009
2024-10-14,Instagram,22793.93,33264
2024-10-15,SMS,1036.54,9540
2024-10-15,Email,246.76,4701
2024-10-15,Facebook,5911.06,29623
2024-10-15,App Notification,175.85,3650
2024-10-15,Google Ads,7039.44,25431
2024-10-15,Instagram,24445.85,34746
2024-10-16,SMS,1773.27,17708
2024-10-16,Email,258.21,5621
2024-10-16,Facebook,4173.49,15876
2024-10-16,App Notification,317.14,9361
2024-10-16,Google Ads,5055.5,21320
2024-10-16,Instagram,20398.48,31965
2024-10-17,SMS,2665.03,22648
2024-10-17,Email,403.51,8942
2024-10-17,Facebook,6046.24,25719
2024-10-17,App Notification,145.54,3783
2024-10-17,Google Ads,8210.48,25480
2024-10-17,Instagram,22972.93,38157
2024-10-18,SMS,1608.05,13353
2024-10-18,Email,203.8,3295
2024-10-18,Facebook,3328.07,15760
2024-10-18,App Notification,263.45,6605
2024-10-18,Google Ads,5188.73,16092
2024-10-18,Instagram,3484.22,22218
2024-10-19,SMS,2597.43,29257
2024-10-19,Email,531.74,12460
2024-10-19,Facebook,5168.14,19158
2024-10-19,App Notification,122.83,2881
2024-10-19,Google Ads,5964.63,17378
2024-10-19,Instagram,5631.66,36626
2024-10-20,SMS,1546.82,17537
2024-10-20,Email,704.57,13653
2024-10-20,Facebook,3285.18,19073
2024-10-20,App Notification,366.77,8761
2024-10-20,Google Ads,8555.54,37480
2024-10-20,Instagram,2796.88,20566
2024-10-21,SMS,1195.56,11283
2024-10-21,Email,774.46,12400
2024-10-21,Facebook,3710.65,16363
2024-10-21,App Notification,106.99,2162
2024-10-21,Google Ads,8972.96,31497
2024-10-21,Instagram,5214.48,34070
2024-10-22,SMS,1079.75,12587
2024-10-22,Email,602.62,12580
2024-10-22,Facebook,3294.86,16262
2024-10-22,App Notification,198.61,3976
2024-10-22,Google Ads,5087.19,15656
2024-10-22,Instagram,4407.33,21862
2024-10-23,SMS,1165.33,13033
2024-10-23,Email,496.11,11523
2024-10-23,Facebook,4388.04,19769
2024-10-23,App Notification,300.93,8296
2024-10-23,Google Ads,5043.82,14900
2024-10-23,Instagram,5146.79,36895
2024-10-24,SMS,2597.48,29599
2024-10-24,Email,782.55,12352
2024-10-24,Facebook,4194.28,14981
2024-10-24,App Notification,215.01,5612
2024-10-24,Google Ads,7841.29,21546
2024-10-24,Instagram,5174.11,23644
2024-10-25,SMS,1918.64,21009
2024-10-25,Email,577.71,9489
2024-10-25,Facebook,6654.05,29776
2024-10-25,App Notification,156.83,4097
2024-10-25,Google Ads,4006.92,17310
2024-10-25,Instagram,3700.3,23469
2024-10-26,SMS,2087.61,17056
2024-10-26,Email,740.41,16866
2024-10-26,Facebook,6095.55,21632
2024-10-26,App Notification,246.69,7278
2024-10-26,Google Ads,4695.97,17842
2024-10-26,Instagram,3474.55,24689
2024-10-27,SMS,2877.49,32224
2024-10-27,Email,384.3,6041
2024-10-27,Facebook,6247.38,33582
2024-10-27,App Notification,273.22,7886
2024-10-27,Google Ads,6362.48,25067
2024-10-27,Instagram,3267.34,16618
2024-10-28,SMS,2042.07,22166
2024-10-28,Email,208.24,4713
2024-10-28,Facebook,5577.87,29412
2024-10-28,App Notification,177.19,5219
2024-10-28,Google Ads,8438.71,28397
2024-10-28,Instagram,5299.16,29449
2024-10-29,SMS,2691.23,27731
2024-10-29,Email,514.15,9674
2024-10-29,Facebook,6917.24,26681
2024-10-29,App Notification,396.58,8760
2024-10-29,Google Ads,5831.71,21394
2024-10-29,Instagram,3995.6,25675
2024-10-30,SMS,1034.95,10051
2024-10-30,Email,306.38,7031
2024-10-30,Facebook,5826.52,32972
2024-10-30,App Notification,105.88,2590
2024-10-30,Google Ads,8863.79,24749
2024-10-30,Instagram,2805.73,20606
2024-10-31,SMS,2065.0,21262
2024-10-31,Email,290.18,5274
2024-10-31,Facebook,3076.71,18125
2024-10-31,App Notification,372.51,11073
2024-10-31,Google Ads,8854.04,38451
2024-10-31,Instagram,3544.94,16141
2024-11-01,SMS,1509.08,17181
2024-11-01,Email,735.52,16260
2024-11-01,Facebook,4216.48,22314
2024-11-01,App Notification,253.82,5365
2024-11-01,Google Ads,8879.74,27672
2024-11-01,Instagram,4098.29,18762
2024-11-02,SMS,2786.07,24031
2024-11-02,Email,646.65,14471
2024-11-02,Facebook,5183.95,28186
2024-11-02,App Notification,397.97,9662
2024-11-02,Google Ads,6786.44,18838
2024-11-02,Instagram,4672.31,23429
2024-11-03,SMS,1139.84,12860
2024-11-03,Email,692.94,12352
2024-11-03,Facebook,4621.96,18174
2024-11-03,App Notification,271.77,6538
2024-11-03,Google Ads,7229.0,25996
2024-11-03,Instagram,4039.15,27917
2024-11-04,SMS,1771.33,15221
2024-11-04,Email,284.45,5281
2024-11-04,Facebook,4784.09,18472
2024-11-04,App Notification,138.73,2966
2024-11-04,Google Ads,7401.1,29166
2024-11-04,Instagram,3186.11,20327
